,Unnamed: 0.1,Video ID,Video Title,Channel,Published Date,Views,Likes,Comments,Subscribers,Country,Region,CategoryID,CategoryName,pub_month,pub_week,pub_day,pub_weekday,views_per_sub,likes_per_sub
4876,4876,7033,3273,1433,7115,329532,8471,69,1200000,77,38,1,8,10,42,19,6,0.274609771158524,0.0070591607840326
4877,4877,6031,5210,3231,5783,1697765,20358,476,6800000,67,23,17,9,10,42,18,5,0.249671286813046,0.0029938230891436
4878,4878,146,1092,6107,2450,9725392,0,21,342000,91,28,23,10,10,42,14,1,28.436735565100687,0.0
4879,4879,7814,3191,4518,5739,7201081,215853,1286,2390000,12,5,26,5,10,42,18,5,3.013003341839606,0.0903150249727929
4880,4880,124,6443,5942,2254,2622278,13675,1,37600,67,12,1,8,10,42,14,1,69.73958139411185,0.363687135980426
4881,4881,3217,3846,2844,742,477554,11428,320,402000,73,36,10,7,10,41,10,4,1.1879423185514464,0.0284277899806219
4882,4882,3948,330,6497,4878,3830978,24458,272,375000,67,39,24,3,10,42,17,4,10.215914090895758,0.0652211594102415
4883,4883,5457,7401,7083,7084,163020,825,13,478000,87,45,20,0,10,42,19,6,0.3410453116206869,0.0017259378118455
4884,4884,7065,3776,1792,1267,12004830,90227,53,22100,91,19,26,5,10,41,12,6,543.1803990769648,4.082484955431881
4885,4885,6855,6513,6713,1582,2616297,144151,9739,3040000,31,12,25,2,10,42,13,0,0.8606237300579835,0.0474180765072116
4886,4886,3688,3752,1640,6340,29599,2486,94,104000,44,22,20,0,10,42,18,5,0.2846030326631474,0.0239036163113816
4887,4887,4748,8054,7464,5790,1600643,21133,307,567000,67,25,23,10,10,42,18,5,2.822998548503442,0.0372715392036345
4888,4888,674,3696,4859,4540,12461646,121450,65,5750000,25,33,1,8,10,42,16,3,2.167242405696973,0.0211217354570894
4889,4889,5993,267,5422,4019,521478,5611,75,15100,80,26,17,9,10,42,16,3,34.53267995496987,0.3715647970333091
4890,4890,7084,3017,3172,410,737198,18597,981,805000,67,26,10,7,10,41,7,1,0.915772775437546,0.023101834656106
4891,4891,979,776,647,390,1104612,14378,541,46800,77,38,10,7,10,41,7,1,23.602316189825004,0.3072156577850901
4892,4892,3503,6170,6563,5505,421019,8722,1128,4840000,64,36,25,2,10,42,17,4,0.0869873787216159,0.0018020657433748
4893,4893,4968,6488,6044,1085,776064,20340,1077,1880000,27,12,25,2,10,41,11,5,0.4127997804256487,0.0108191431813068
4894,4894,7376,2071,3422,7399,56025,1465,176,1540000,44,22,20,0,10,42,19,6,0.0363798465065931,0.0009512980835726
4895,4895,5342,1770,2633,7992,356456,11624,249,5260000,12,5,25,2,10,42,19,6,0.0677672874967134,0.0022098855114286
4896,4896,5447,3684,3475,2481,769077,50459,2788,3380000,31,15,25,2,10,42,14,1,0.2275375066457081,0.0149286938080787
4897,4897,4546,5712,3147,1340,222414,12604,657,194000,28,9,25,2,10,41,12,6,1.1464580079484126,0.0649687372745501
4898,4898,8082,5932,362,5913,65798,959,48,1370000,34,16,1,8,10,42,18,5,0.0480277021695604,0.0006999994890514
4899,4899,6685,7043,6826,5001,1715466,107730,501,76800,86,43,26,5,10,42,17,4,22.33650603507767,1.4027161104673116
4900,4900,7745,2480,2765,4965,8874095,47858,15,296000,39,19,24,3,10,42,17,4,29.979949392062863,0.1616818862098439
4901,4901,2896,6064,6072,5955,2420864,21273,540,107000,67,39,26,5,10,42,18,5,22.624685750600463,0.1988112260633078
4902,4902,6847,4003,1600,1965,1905712,38561,112,217000,44,22,26,5,10,42,13,0,8.782042479066916,0.1776996419371339
4903,4903,1103,5031,762,794,5937530,0,112,245000,67,29,26,5,10,41,10,4,24.234717409316698,0.0
4904,4904,1461,6748,6768,5480,37122,839,0,157000,27,12,25,2,10,42,17,4,0.2364443538576187,0.0053439150069107
4905,4905,7410,4560,5114,2282,951949,21478,358,78700,67,35,20,0,10,42,14,1,12.095767525190276,0.2729063163111015
4906,4906,2908,4408,1508,6524,933100,20669,190,88400,86,44,1,8,10,42,18,5,10.555310460288911,0.2338095722899062
4907,4907,6180,3632,5596,4695,526115,2575,3,11700000,42,21,25,2,10,42,17,4,0.0449670901737529,0.0002200854512747
4908,4908,3954,6422,2,8166,20542,3766,183,132000,67,12,20,0,10,43,20,0,0.1556200331815668,0.0285300868932811
4909,4909,6381,1114,5707,178,1968297,23156,1094,4200000,93,48,28,4,10,40,1,2,0.4686420312757068,0.0055133320206352
4910,4910,683,3071,152,8158,80567,3355,316,6740000,39,19,20,0,10,43,20,0,0.0119535590573354,0.0004977744068583
4911,4911,5153,3184,4525,6999,8985480,52018,98,8870000,67,21,24,3,10,42,19,6,1.0130190515198365,0.0058644863737895
4912,4912,5226,4576,5413,651,1909421,55796,2656,1280000,67,0,10,7,10,41,10,4,1.4917339908328198,0.0435905909448508
4913,4913,169,7474,7112,868,9335006,103388,727,63500,46,23,23,10,10,41,11,5,147.0056534542763,1.6281318404434575
4914,4914,1306,6790,3279,523,1815211,19548,40,248000,0,12,28,4,10,41,9,3,7.319369679960967,0.0788222628134564
4915,4915,1199,2418,3284,4421,1049839,13752,400,42800,44,18,2,6,10,42,16,3,24.528375505245204,0.3213009041844816
4916,4916,3142,3121,1744,4770,3584592,23033,22,270000,67,19,23,10,10,42,17,4,13.276217495490757,0.0853070914552168
4917,4917,1352,8036,7429,3983,2938795,33257,935,257000,48,25,26,5,10,42,16,3,11.434955506009704,0.1294041657425457
4918,4918,3006,3023,6377,4164,54237,2129,280,49000,21,10,20,0,10,42,16,3,1.1068549621436297,0.0434480928960633
4919,4919,7179,7952,7449,4982,1441534,27273,48,412000,48,25,26,5,10,42,17,4,3.498860439659127,0.0661964412707736
4920,4920,6460,7907,7384,5967,1158656,4008,113,11200,48,25,17,9,10,42,18,5,103.44219266136952,0.3578251941790911
4921,4921,5709,4217,3683,6159,56513,861,162,12300,96,49,25,2,10,42,18,5,4.594179335013414,0.0699943094057393
4922,4922,7777,3143,3181,1500,486632,3960,156,113000,70,33,10,7,10,42,13,0,4.3064397660197695,0.0350439376642684
4923,4923,877,5526,6153,954,2031032,18884,372,100000,67,34,23,10,10,41,11,5,20.31011689883101,0.1888381116188838
4924,4924,2772,6101,6556,4809,3520231,24021,302,504000,67,31,1,8,10,42,17,4,6.984571459183613,0.0476606197209926
4925,4925,1377,3843,3613,5723,76479,6521,530,293000,18,9,25,2,10,42,17,4,0.261019586963867,0.0222558967375537
4926,4926,2165,1827,1516,2091,12954640,558909,1340,23400,96,29,24,3,10,42,14,1,553.5934361779412,23.8839793171232
4927,4927,8277,7035,740,6529,152266,5922,404,23300,67,43,10,7,10,42,18,5,6.5347409982404185,0.2541521823097721
4928,4928,5707,8203,5534,2125,1930343,12529,2528,5720000,79,39,17,9,10,42,14,1,0.3374724934488647,0.0021903842324503
4929,4929,109,2316,2363,7562,358654,31449,4064,1340000,91,2,25,2,10,42,19,6,0.2676520390656425,0.0234693854706078
4930,4930,6240,423,3099,2587,1805422,22016,320,504000,67,45,17,9,10,42,14,1,3.5821794004376977,0.0436824530110059
4931,4931,7948,290,3730,7092,146010,2002,525,564000,4,32,17,9,10,42,19,6,0.2588825197118445,0.0035496390963845
4932,4932,8064,7548,7265,2238,1040542,17271,55,165000,87,45,1,8,10,42,14,1,6.30627693165496,0.1046720928964067
4933,4933,1044,5499,1915,1646,1447205,10626,27,72500,77,38,26,5,10,42,13,0,19.96117294933863,0.1465634956759217
4934,4934,7445,4686,5840,2017,9669659,38249,4,205000,42,12,2,6,10,42,14,1,47.16883820078927,0.1865795776605967
4935,4935,285,4369,2785,3696,7891989,83174,213,4960000,39,28,1,8,10,42,16,3,1.591126493724497,0.0167689482320668
4936,4936,7522,6776,6688,1346,10342675,126746,96,754000,27,12,1,8,10,41,12,6,13.71705740443315,0.1680979202945354
4937,4937,6200,8341,388,1584,17114229,99183,127,542000,67,3,1,8,10,42,13,0,31.57601000736161,0.1829941273171082
4938,4938,3482,1610,3523,2193,6708740,71183,196,44500,67,0,23,10,10,42,14,1,150.7548144985506,1.5995820318644525
4939,4939,121,7122,6866,2932,796402,13666,12,112000,85,43,17,9,10,42,15,2,7.110668654744154,0.1220167677074311
4940,4940,3094,149,386,3154,19152742,0,88,103000,42,35,28,4,10,42,15,2,185.94714614421216,0.0
4941,4941,470,3018,5686,5425,387258,15462,730,3680000,26,33,25,2,10,42,17,4,0.1052331235779555,0.0042016292930355
4942,4942,6249,8045,7580,1609,5999386,53292,857,16700,48,25,17,9,10,42,13,0,359.223160289803,3.190946649901204
4943,4943,6026,1833,5351,7332,81966,2922,269,820000,31,35,22,1,10,42,19,6,0.0999584146848601,0.003563410288524
4944,4944,2599,2762,1224,5876,35687,4172,602,404000,15,7,25,2,10,42,18,5,0.0883339397674758,0.0103267071121111
4945,4945,1279,7680,3334,2209,52470,947,57,42200,36,17,28,4,10,42,14,1,1.2433354659842184,0.0224402265349162
4946,4946,3939,3465,5632,4639,798110,11304,20,6400000,91,24,2,6,10,42,17,4,0.1247046680148956,0.0017662497240234
4947,4947,5037,8335,735,6624,81320,3393,140,427000,22,7,20,0,10,42,18,5,0.1904445188652954,0.0079461172222079
4948,4948,594,296,7371,2038,5275392,39604,2075,1500000,48,25,2,6,10,42,14,1,3.5169256553828965,0.0264026490649006
4949,4949,6383,5627,112,1915,443643,8344,22,12400,67,22,17,9,10,42,13,0,35.77477622772357,0.6728489637932424
4950,4950,2146,3540,1796,7222,59441,3854,131,1410000,73,36,20,0,10,42,19,6,0.0421567076902782,0.0027333313948004
4951,4951,5939,7982,7548,7290,159638,2257,209,789000,48,25,20,0,10,42,19,6,0.2023292746143541,0.0028605793909006
4952,4952,2594,2999,2806,2682,1860998,58098,313,80400,67,48,1,8,10,42,14,1,23.146453402320866,0.7226029526995933
4953,4953,2271,6592,6650,3940,862124,3170,12,66000,44,26,17,9,10,42,16,3,13.06228693504644,0.048029575309465
4954,4954,2869,3055,5669,7083,64231,3035,472,376000,67,34,25,2,10,42,19,6,0.1708266733333156,0.0080717870431195
4955,4955,8098,3713,663,4547,380941,4664,397,6350000,12,5,25,2,10,42,16,3,0.0599906992140631,0.0007344880733089
4956,4956,137,3327,6365,3695,16092896,99056,31,1200000,86,12,26,5,10,42,16,3,13.410735491053757,0.0825465978778351
4957,4957,7131,6112,6524,5024,848295,5052,598,1400000,79,39,10,7,10,42,17,4,0.6059245671967377,0.0036085688510222
4958,4958,2205,1900,3617,4437,367668,18229,1635,6390000,7,3,20,0,10,42,16,3,0.0575380191646292,0.0028527382077092
4959,4959,5486,2348,2399,5091,211893,9936,303,239000,77,38,10,7,10,42,17,4,0.8865778804272786,0.0415730478115154
4960,4960,4787,29,827,7457,68599,489,9,2190000,61,28,25,2,10,42,19,6,0.0313237299891643,0.000223287569275
4961,4961,5143,7758,7048,731,551255,2018,11,29200,36,17,1,8,10,41,10,4,18.877949385295025,0.0691072223553987
4962,4962,2334,7354,6932,7502,340453,3331,9,323000,46,23,20,0,10,42,19,6,1.0540307924743266,0.0103126615707072
4963,4963,5810,5989,6438,6375,172363,2895,493,351000,13,46,20,0,10,42,18,5,0.4910612790276951,0.0082478397497443
4964,4964,699,3422,1025,7128,161987,2401,188,485000,67,34,20,0,10,42,19,6,0.3339931257873695,0.0049505052566901
4965,4965,2024,1072,3869,2514,14197996,212420,866,5030000,67,21,1,8,10,42,14,1,2.8226626595104056,0.0422306079064397
4966,4966,2079,4257,167,3371,429635,2377,51,45400,44,22,1,8,10,42,15,2,9.46311755247682,0.0523556749851324
4967,4967,2055,1632,6289,3986,87211,975,65,140000,38,18,2,6,10,42,16,3,0.6229312647766801,0.006964235969743
4968,4968,7634,329,3068,6685,535872,35915,467,871000,67,2,22,1,10,42,18,5,0.6152369515075183,0.0412341662064681
4969,4969,7005,7256,6434,5827,1634833,45869,6751,607000,73,36,25,2,10,42,18,5,2.69329539819539,0.0755665970896258
4970,4970,5497,1334,5541,3344,524511,29670,3225,5210000,12,37,25,2,10,42,15,2,0.100673877029966,0.0056948165652943
4971,4971,1446,2423,6079,3102,538278,11779,586,799000,30,4,25,2,10,42,15,2,0.6736887688501015,0.0147421592713901
4972,4972,8209,7100,1291,2182,2012585,24998,21,14000,91,43,23,10,10,42,14,1,143.74580387115205,1.7854438968645097
4973,4973,5835,246,5729,7510,2746692,32982,62,609000,91,32,17,9,10,42,19,6,4.510160081838946,0.0541575465393324
4974,4974,5769,528,2125,1005,737962,8560,212,97400,86,44,28,4,10,41,11,5,7.576534121826264,0.0878841079660373
4975,4975,8167,245,4222,463,218065,9704,284,2780000,73,36,25,2,10,41,8,2,0.0784406192659643,0.0034906462263862
4976,4976,1763,7403,1507,4992,80248,320,66,795000,87,45,25,2,10,42,17,4,0.1009407535336433,0.0004025152169619
4977,4977,7007,2660,1401,467,1349365,32471,149,1770000,73,36,2,6,10,41,8,2,0.7623526766369059,0.0183451873756003
